times,recall,precision,F1-score,storage,time
0,0.21621621621621623,0.2,0.2077922077922078,515744.0,267.6721091270447
1,0.08108108108108109,0.046875,0.05940594059405941,515744.0,254.19315814971924
2,0.21621621621621623,0.06504065040650407,0.1,515744.0,266.3357961177826
3,0.08108108108108109,0.05172413793103448,0.06315789473684211,515744.0,311.0720374584198
4,0.08108108108108109,0.018292682926829267,0.029850746268656712,515744.0,352.6997039318085
