times,recall,precision,F1-score,storage,time
0,1.0,0.0975609756097561,0.17777777777777776,515744.0,190.48704600334167
1,0.9166666666666666,0.0944206008583691,0.17120622568093385,515744.0,193.82911133766174
2,0.9583333333333334,0.14935064935064934,0.2584269662921348,515744.0,193.82608151435852
3,0.9166666666666666,0.1,0.18032786885245905,515744.0,201.07855820655823
4,0.9583333333333334,0.09871244635193133,0.178988326848249,515744.0,204.30211472511292
