times,recall,precision,F1-score,storage,time
0,0.5405405405405406,0.5882352941176471,0.5633802816901409,407744.0,261.64207696914673
1,0.2702702702702703,0.7692307692307693,0.4,407744.0,275.6940381526947
2,0.6216216216216216,0.48936170212765956,0.5476190476190476,407744.0,256.89999508857727
3,0.8378378378378378,0.2440944881889764,0.37804878048780494,407744.0,243.15550065040588
4,0.8648648648648649,0.42105263157894735,0.5663716814159292,407744.0,253.27549386024475
