times,recall,precision,F1-score,storage,time
0,0.9230769230769231,1.0,0.9600000000000001,407744.0,227.0128140449524
1,0.9230769230769231,1.0,0.9600000000000001,407744.0,225.1237690448761
2,0.9230769230769231,0.9230769230769231,0.9230769230769231,407744.0,211.45935773849487
3,0.9230769230769231,0.7058823529411765,0.8000000000000002,407744.0,220.36447095870972
4,0.9230769230769231,1.0,0.9600000000000001,407744.0,194.77897953987122
