times,recall,precision,F1-score,storage,time
0,0.5945945945945946,0.3548387096774194,0.4444444444444445,407744.0,259.69228982925415
1,0.5945945945945946,0.4583333333333333,0.5176470588235293,407744.0,263.88707399368286
2,0.43243243243243246,0.64,0.5161290322580645,407744.0,304.24012541770935
3,0.7027027027027027,0.5416666666666666,0.611764705882353,407744.0,297.9257049560547
4,0.8918918918918919,0.5892857142857143,0.7096774193548389,407744.0,275.28064918518066
