times,recall,precision,F1-score,storage,time
0,0.9230769230769231,0.7058823529411765,0.8000000000000002,407744.0,156.01364922523499
1,0.9230769230769231,0.75,0.8275862068965517,407744.0,155.35412287712097
2,0.9230769230769231,0.6666666666666666,0.7741935483870968,407744.0,154.47974848747253
3,0.9230769230769231,0.2926829268292683,0.4444444444444444,407744.0,164.3563301563263
4,0.9230769230769231,0.7058823529411765,0.8000000000000002,407744.0,161.03478455543518
