times,recall,precision,F1-score,storage,time
0,0.5135135135135135,0.6785714285714286,0.5846153846153848,515744.0,204.077086687088
1,0.5945945945945946,0.41509433962264153,0.48888888888888893,515744.0,214.1863729953766
2,0.5675675675675675,0.42857142857142855,0.4883720930232558,515744.0,210.55337953567505
3,0.4864864864864865,0.6428571428571429,0.5538461538461539,515744.0,203.21399450302124
4,0.5675675675675675,0.5833333333333334,0.5753424657534246,515744.0,213.14346599578857
