times,recall,precision,F1-score,storage,time
0,0.07272727272727272,0.24096385542168675,0.11173184357541899,407744.0,276.2709484100342
1,0.05818181818181818,0.24615384615384617,0.09411764705882353,407744.0,299.0779664516449
2,0.07636363636363637,0.35,0.12537313432835823,407744.0,295.1237368583679
3,0.025454545454545455,0.12727272727272726,0.04242424242424243,407744.0,280.8955714702606
4,0.05454545454545454,0.3191489361702128,0.09316770186335403,407744.0,286.4836275577545
