file,recall,precision,F1-score,storage,time
rplp-10.0.210.32.csv,0.595959595959596,0.43204620462046206,0.49875101316118825,408368.0,269.7283278306325
rplp-10.0.210.33.csv,0.40845070422535207,0.7270833333333333,0.5105891601536942,408368.0,268.93257840474445
rplp-10.0.210.34.csv,0.6732026143790849,0.3957796451914099,0.49637290813761403,408368.0,276.63033930460614
rplp-10.0.210.35.csv,0.8904109589041096,0.4609664095994244,0.6026721902959528,408368.0,238.25007263819376
rplp-10.0.210.36.csv,0.28134556574923547,0.5464666488477073,0.36968187983752143,408368.0,220.51039958000183
rspt-10.0.210.32.csv,0.6216216216216216,0.5598669623059868,0.5886419753086419,408368.0,206.6989884376526
rspt-10.0.210.33.csv,0.5370370370370371,0.4390172735760971,0.47590420476036494,408368.0,221.5166116555532
rspt-10.0.210.34.csv,0.4774774774774775,0.38323996265172733,0.40850869088279157,408368.0,245.9699133237203
rspt-10.0.210.35.csv,0.2931034482758621,0.912280701754386,0.3938818565400844,408368.0,252.72184697786966
rspt-10.0.210.36.csv,0.5380116959064328,0.41260683760683764,0.46607752501414507,408368.0,269.9507658481598
sucp-10.0.210.32.csv,0.06181818181818182,0.26301892551892553,0.0996034582902296,408368.0,215.96307635307312
sucp-10.0.210.33.csv,0.035509736540664374,0.18421480037798252,0.057984079903584534,408368.0,224.1943282286326
sucp-10.0.210.34.csv,0.03308823529411765,0.15583361926002173,0.05445103691785108,408368.0,227.3338088194529
sucp-10.0.210.35.csv,0.08605664488017428,0.44787878787878793,0.1441139932027462,408368.0,219.02634421984354
sucp-10.0.210.36.csv,0.045219638242894065,0.22910731244064578,0.07539483614752432,408368.0,212.04903467496237
tps-10.0.210.32.csv,0.923076923076923,0.9166666666666666,0.9158620689655174,408368.0,152.11774818102518
tps-10.0.210.33.csv,1.0,0.8888888888888888,0.9333333333333332,408368.0,151.8550767103831
tps-10.0.210.34.csv,1.0,1.0,1.0,408368.0,153.20679434140524
tps-10.0.210.35.csv,0.6666666666666666,0.5,0.5714285714285715,408368.0,153.54686045646667
tps-10.0.210.36.csv,0.7619047619047619,0.3594560404807085,0.4866809116809117,408368.0,155.67817362149557
