file,recall,precision,F1-score,storage,time
rplp-10.0.210.33.csv,0.3549295774647887,0.8512823081546784,0.486089946947561,407744.0,304.3043709754944
rplp-10.0.210.34.csv,0.6274509803921567,0.578123119818035,0.5770892400588286,407744.0,334.4969278812408
rplp-10.0.210.35.csv,0.9287671232876713,0.43434755598843705,0.5777176640920761,407744.0,342.26936116218565
rplp-10.0.210.36.csv,0.33027522935779813,0.44093270398521545,0.37575049729087995,407744.0,341.82984337806704
rspt-10.0.210.33.csv,0.6444444444444444,0.6100750783955118,0.6245367403731287,407744.0,343.18740196228026
rspt-10.0.210.34.csv,0.5081081081081081,0.4256065454353125,0.45250946598772684,407744.0,359.0491312503815
rspt-10.0.210.35.csv,0.1724137931034483,0.7320634920634921,0.2458181413342982,407744.0,356.71941843032835
rspt-10.0.210.36.csv,0.5172413793103449,0.3565779748706578,0.41441330667372983,407744.0,358.55194544792175
sucp-10.0.210.33.csv,0.08934707903780068,0.3396571402205205,0.14029097460708476,407744.0,402.8291990280151
sucp-10.0.210.34.csv,0.10220588235294117,0.3487675963402025,0.158061320355249,407744.0,403.12171697616577
sucp-10.0.210.35.csv,0.07058823529411765,0.3085923404953256,0.11478495775935667,407744.0,403.6784200668335
sucp-10.0.210.36.csv,0.0883720930232558,0.27742993795177834,0.13197328206399647,407744.0,406.33324790000916
tps-10.0.210.33.csv,1.0,1.0,1.0,407744.0,308.83545598983767
tps-10.0.210.34.csv,1.0,1.0,1.0,407744.0,298.4528923511505
tps-10.0.210.35.csv,0.6666666666666666,0.5466666666666666,0.5952380952380952,407744.0,264.40062165260315
tps-10.0.210.36.csv,0.7714285714285714,0.27377307554165775,0.39848412845995435,407744.0,232.8046190738678
