times,recall,precision,F1-score,storage,time
0,1.0,1.0,1.0,407744.0,284.4217720031738
1,1.0,1.0,1.0,407744.0,287.8071663379669
2,1.0,1.0,1.0,407744.0,281.7648410797119
3,1.0,1.0,1.0,407744.0,287.7612249851227
4,1.0,1.0,1.0,407744.0,284.07554268836975
