times,recall,precision,F1-score,storage,time
0,0.3380281690140845,0.7058823529411765,0.45714285714285713,407744.0,339.87405037879944
1,0.2112676056338028,1.0,0.3488372093023256,407744.0,322.96087169647217
2,0.3380281690140845,0.8888888888888888,0.48979591836734687,407744.0,315.4078233242035
3,0.23943661971830985,0.9444444444444444,0.3820224719101124,407744.0,329.2552535533905
4,0.22535211267605634,0.8,0.3516483516483517,407744.0,332.26326990127563
