times,recall,precision,F1-score,storage,time
0,0.11009174311926606,0.35294117647058826,0.16783216783216784,407744.0,314.64652967453003
1,0.29357798165137616,0.34408602150537637,0.31683168316831684,407744.0,312.4554102420807
2,0.3761467889908257,0.47674418604651164,0.4205128205128205,407744.0,304.7136528491974
3,0.30275229357798167,0.3402061855670103,0.32038834951456313,407744.0,309.3453297615051
4,0.3669724770642202,0.4819277108433735,0.4166666666666667,407744.0,309.71496415138245
