times,recall,precision,F1-score,storage,time
0,0.5294117647058824,0.574468085106383,0.5510204081632654,407744.0,1392.7088558673859
1,0.5882352941176471,0.5454545454545454,0.5660377358490566,407744.0,1449.9310410022736
2,0.7254901960784313,0.46835443037974683,0.5692307692307692,407744.0,1461.0987148284912
3,0.7254901960784313,0.36633663366336633,0.48684210526315785,407744.0,1476.9428153038025
4,0.6078431372549019,0.5849056603773585,0.5961538461538461,407744.0,1495.5226118564606
