times,recall,precision,F1-score,storage,time
0,0.0784313725490196,0.42857142857142855,0.13259668508287292,407744.0,430.9803795814514
1,0.0,0.0,0.0,407744.0,413.12729144096375
2,0.016339869281045753,0.10204081632653061,0.028169014084507046,407744.0,418.02964997291565
3,0.10130718954248366,0.3875,0.16062176165803108,407744.0,395.11953997612
4,0.0,0.0,0.0,407744.0,355.4965252876282
