times,recall,precision,F1-score,storage,time
0,0.06896551724137931,1.0,0.12903225806451613,407744.0,428.4197897911072
1,0.3275862068965517,0.9047619047619048,0.48101265822784806,407744.0,426.61405205726624
2,0.0,0.0,0.0,407744.0,424.36708188056946
3,0.13793103448275862,1.0,0.2424242424242424,407744.0,438.55269384384155
4,0.10344827586206896,1.0,0.1875,407744.0,422.8242664337158
