times,recall,precision,F1-score,storage,time
0,1.0,1.0,1.0,407744.0,286.0306508541107
1,1.0,1.0,1.0,407744.0,283.2267348766327
2,1.0,1.0,1.0,407744.0,288.1225733757019
3,1.0,1.0,1.0,407744.0,281.1342761516571
4,1.0,0.6666666666666666,0.8,407744.0,286.81106424331665
