file,recall,precision,F1-score,storage,time
rplp-10.0.210.33.csv,0.39436619718309857,0.696326712634215,0.4587758146788829,407744.0,277.0947473526001
rplp-10.0.210.34.csv,0.584313725490196,0.6564882278297013,0.5837862398821765,407744.0,295.46142144203185
rplp-10.0.210.35.csv,0.9424657534246575,0.5330619614730256,0.680073862229733,407744.0,319.3384436130524
rplp-10.0.210.36.csv,0.28990825688073396,0.39918105608657195,0.328446337538907,407744.0,310.17517733573914
rspt-10.0.210.33.csv,0.5444444444444445,0.31502722598013444,0.38859711900598237,407744.0,304.79783711433413
rspt-10.0.210.34.csv,0.4756756756756756,0.5188034188034187,0.4905905777688478,407744.0,328.8588068962097
rspt-10.0.210.35.csv,0.06896551724137931,0.6,0.12188832291597156,407744.0,326.72845139503477
rspt-10.0.210.36.csv,0.4931034482758621,0.2994819326798008,0.35751989219511493,407744.0,330.63467874526975
sucp-10.0.210.33.csv,0.05910652920962199,0.309505409186584,0.0983781580415097,407744.0,369.1752369403839
sucp-10.0.210.34.csv,0.05808823529411764,0.24927123688255173,0.09343475502267909,407744.0,365.3076223373413
sucp-10.0.210.35.csv,0.034640522875816995,0.1929652325146693,0.05840829618451711,407744.0,365.1281608104706
sucp-10.0.210.36.csv,0.034108527131782945,0.18241663741663744,0.05730883695058817,407744.0,371.6076369762421
tps-10.0.210.33.csv,1.0,1.0,1.0,407744.0,285.74110703468324
tps-10.0.210.34.csv,1.0,1.0,1.0,407744.0,283.95593390464785
tps-10.0.210.35.csv,0.6666666666666666,0.5666666666666667,0.6095238095238095,407744.0,285.6354290485382
tps-10.0.210.36.csv,0.7714285714285715,0.2795687717682671,0.4019435672742042,407744.0,264.64422688484194
