times,recall,precision,F1-score,storage,time
0,0.017241379310344827,0.25,0.03225806451612903,407744.0,355.61072516441345
1,0.0,0.0,0.0,407744.0,351.40406823158264
2,0.08620689655172414,0.5555555555555556,0.1492537313432836,407744.0,349.45791506767273
3,0.0,0.0,0.0,407744.0,358.5622193813324
4,0.017241379310344827,1.0,0.03389830508474576,407744.0,361.20514845848083
