times,recall,precision,F1-score,storage,time
0,1.0,1.0,1.0,407744.0,195.97682905197144
1,1.0,1.0,1.0,407744.0,196.1455843448639
2,1.0,1.0,1.0,407744.0,198.078519821167
3,1.0,1.0,1.0,407744.0,199.01716876029968
4,1.0,1.0,1.0,407744.0,199.34294962882996
