times,recall,precision,F1-score,storage,time
0,0.027131782945736434,0.1590909090909091,0.046357615894039736,407744.0,370.38706278800964
1,0.05426356589147287,0.2916666666666667,0.0915032679738562,407744.0,375.1922743320465
2,0.04263565891472868,0.18333333333333332,0.06918238993710692,407744.0,367.703711271286
3,0.027131782945736434,0.14285714285714285,0.04560260586319219,407744.0,366.8144602775574
4,0.01937984496124031,0.13513513513513514,0.033898305084745756,407744.0,377.9406762123108
