times,recall,precision,F1-score,storage,time
0,0.2465753424657534,0.0694980694980695,0.10843373493975904,407744.0,336.8169071674347
1,0.2465753424657534,0.09574468085106383,0.13793103448275865,407744.0,315.9266028404236
2,0.2328767123287671,0.06563706563706563,0.10240963855421686,407744.0,317.56804871559143
3,0.2465753424657534,0.07929515418502203,0.12000000000000001,407744.0,310.6047658920288
4,0.2465753424657534,0.08450704225352113,0.1258741258741259,407744.0,317.63995456695557
