times,recall,precision,F1-score,storage,time
0,0.41284403669724773,0.5294117647058824,0.46391752577319584,407744.0,428.42529582977295
1,0.3302752293577982,0.41379310344827586,0.3673469387755102,407744.0,424.3836319446564
2,0.45871559633027525,0.5263157894736842,0.49019607843137253,407744.0,422.93856501579285
3,0.41284403669724773,0.4787234042553192,0.44334975369458135,407744.0,434.7545964717865
4,0.5045871559633027,0.3503184713375796,0.41353383458646614,407744.0,420.69741702079773
