times,recall,precision,F1-score,storage,time
0,0.0784313725490196,0.32,0.12598425196850394,407744.0,421.8954656124115
1,0.08169934640522876,0.4807692307692308,0.13966480446927373,407744.0,416.89487624168396
2,0.13725490196078433,0.3853211009174312,0.20240963855421687,407744.0,413.18039774894714
3,0.0392156862745098,0.15789473684210525,0.06282722513089005,407744.0,419.44598388671875
4,0.0196078431372549,0.08955223880597014,0.032171581769437,407744.0,411.4891929626465
