times,recall,precision,F1-score,storage,time
0,0.9090909090909091,0.33707865168539325,0.4918032786885246,1853760.0,125.52661633491516
1,0.9393939393939394,0.18128654970760233,0.30392156862745096,1853760.0,144.0301308631897
2,0.8787878787878788,0.35802469135802467,0.5087719298245613,1853760.0,141.93174767494202
3,0.9090909090909091,0.3409090909090909,0.4958677685950413,1853760.0,134.67410469055176
4,0.8787878787878788,0.13679245283018868,0.23673469387755103,1853760.0,136.0275595188141
