times,recall,precision,F1-score,storage,time
0,0.7567567567567568,0.5185185185185185,0.6153846153846154,2046072.0,274.23422288894653
1,0.5945945945945946,0.5365853658536586,0.5641025641025641,2046072.0,211.482896566391
2,0.6486486486486487,0.6153846153846154,0.631578947368421,2046072.0,207.46566438674927
3,0.7567567567567568,0.39436619718309857,0.5185185185185185,2046072.0,204.52545595169067
4,0.5135135135135135,0.6785714285714286,0.5846153846153848,2046072.0,201.73790001869202
