file,recall,precision,F1-score,storage,time
rplp-10.0.210.32.csv,0.4385026737967914,0.23693399317170744,0.30401178684275926,2111448.0,80.51175117492676
rplp-10.0.210.33.csv,0.23430962343096234,0.5148592715231788,0.31514347721244274,2111448.0,84.38236701488495
rplp-10.0.210.34.csv,0.5403726708074534,0.24290145985401462,0.3174773099328382,2111448.0,93.87992119789124
rplp-10.0.210.35.csv,0.6869918699186992,0.4232445702547659,0.5235400199524212,2111448.0,85.38255167007446
rplp-10.0.210.36.csv,0.2629757785467128,0.4029017857142857,0.2981380702594908,2111448.0,92.57246446609497
rspt-10.0.210.32.csv,1.0,0.1977097902097902,0.3297983344060227,2111448.0,90.23999774456024
rspt-10.0.210.33.csv,0.9843342036553524,0.4561242877034506,0.6233387413542824,2111448.0,86.20034182071686
rspt-10.0.210.34.csv,0.9911894273127753,0.5017474563011948,0.6659453288638821,2111448.0,84.97219920158386
rspt-10.0.210.35.csv,0.8928571428571429,0.2912621359223301,0.4392386530014641,2111448.0,82.43931043148041
rspt-10.0.210.36.csv,0.9861111111111112,0.29609629707798524,0.45532583944771754,2111448.0,84.00074064731598
sucp-10.0.210.32.csv,0.9939903846153846,0.31608667047559685,0.4784361183550585,2111448.0,78.67455542087555
sucp-10.0.210.33.csv,0.9617977528089887,0.36848684191044745,0.5324187288268682,2111448.0,79.40354084968567
sucp-10.0.210.34.csv,0.9369266055045872,0.36102919636754227,0.520555980814174,2111448.0,79.04099929332733
sucp-10.0.210.35.csv,0.7820224719101123,0.4679785330948122,0.5750519050558329,2111448.0,79.6927877664566
sucp-10.0.210.36.csv,0.9466824644549763,0.33386675217919015,0.4906216105093284,2111448.0,84.76284563541412
tps-10.0.210.32.csv,0.0,0.0,0.0,2111448.0,70.69354403018951
tps-10.0.210.33.csv,0.0,0.0,0.0,2111448.0,77.06458067893982
tps-10.0.210.34.csv,0.0,0.0,0.0,2111448.0,84.40408527851105
tps-10.0.210.35.csv,0.0,0.0,0.0,2111448.0,84.47062957286835
tps-10.0.210.36.csv,0.023529411764705882,0.5294117647058824,0.0287931278280543,2111448.0,97.47597086429596
