file,recall,precision,F1-score,storage,time
rplp-10.0.210.33.csv,0.11549295774647887,0.03827201203627419,0.05734435189564482,407744.0,286.10223002433776
rplp-10.0.210.34.csv,0.2,0.09171881485270124,0.12176993545203474,407744.0,310.2535116672516
rplp-10.0.210.35.csv,0.24383561643835616,0.07893640248494842,0.11892970677017209,407744.0,319.7112558364868
rplp-10.0.210.36.csv,0.15229357798165138,0.09233953468142278,0.11440125870652504,407744.0,314.76082639694215
rspt-10.0.210.33.csv,0.34444444444444444,0.6338244631185808,0.4082565506292243,407744.0,329.30923852920535
rspt-10.0.210.34.csv,0.05945945945945946,0.5,0.10423375074537863,407744.0,353.2724248409271
rspt-10.0.210.35.csv,0.1103448275862069,0.5652173913043479,0.17405804072470737,407744.0,347.0613677978516
rspt-10.0.210.36.csv,0.024137931034482762,0.3611111111111111,0.04308202018883168,407744.0,355.24801526069643
sucp-10.0.210.33.csv,0.012371134020618558,0.06680008210180624,0.02058814672780681,407744.0,314.526859998703
sucp-10.0.210.34.csv,0.04191176470588236,0.0281754558789285,0.033553209753824184,407744.0,310.2627687931061
sucp-10.0.210.35.csv,0.028104575163398694,0.04951484860033968,0.035760083235876164,407744.0,312.1278235435486
sucp-10.0.210.36.csv,0.027131782945736437,0.019954727773953025,0.02290150023436397,407744.0,313.8117257595062
tps-10.0.210.33.csv,1.0,0.9333333333333333,0.96,407744.0,285.0650599002838
tps-10.0.210.34.csv,1.0,1.0,1.0,407744.0,285.16610941886904
tps-10.0.210.35.csv,0.6666666666666666,0.5133333333333333,0.5761904761904763,407744.0,278.622140455246
tps-10.0.210.36.csv,0.7714285714285715,0.3663492063492063,0.48894482934239525,407744.0,250.48015217781068
