times,recall,precision,F1-score,storage,time
0,0.09926470588235294,0.38028169014084506,0.15743440233236153,407744.0,741.1670150756836
1,0.09926470588235294,0.45,0.16265060240963855,407744.0,749.6371924877167
2,0.03676470588235294,0.18181818181818182,0.06116207951070337,407744.0,774.8315498828888
3,0.03676470588235294,0.22727272727272727,0.06329113924050633,407744.0,818.8770685195923
4,0.01838235294117647,0.1388888888888889,0.03246753246753247,407744.0,883.4056491851807
