times,recall,precision,F1-score,storage,time
0,1.0,1.0,1.0,407744.0,279.6557800769806
1,1.0,1.0,1.0,407744.0,288.40318489074707
2,1.0,1.0,1.0,407744.0,283.55837893486023
3,1.0,1.0,1.0,407744.0,284.54758286476135
4,1.0,1.0,1.0,407744.0,283.6147427558899
