times,recall,precision,F1-score,storage,time
0,0.5135135135135135,0.6551724137931034,0.5757575757575758,2046072.0,437.2304267883301
1,0.4594594594594595,0.7391304347826086,0.5666666666666667,2046072.0,343.00255370140076
2,0.4864864864864865,0.5806451612903226,0.5294117647058824,2046072.0,353.77298974990845
3,0.5405405405405406,0.6060606060606061,0.5714285714285714,2046072.0,320.6338632106781
4,0.40540540540540543,0.8333333333333334,0.5454545454545455,2046072.0,211.8698902130127
