file,recall,precision,F1-score,storage,time
Twitter_volume_AAPL.csv,0.0,0.0,0.0,39464.0,36.09460558891296
Twitter_volume_AMZN.csv,0.0,0.0,0.0,79096.0,43.72717933654785
Twitter_volume_CRM.csv,0.33291457286432163,0.24464168583802692,0.28160621746195835,49712.0,34.491877698898314
Twitter_volume_CVS.csv,0.33277310924369746,0.29116131437039455,0.31056106411350765,70408.0,32.454839897155765
Twitter_volume_FB.csv,1.0,0.9099519654673154,0.9528471392437086,88872.0,45.79856462478638
Twitter_volume_GOOG.csv,0.33277310924369746,0.2872242261142173,0.3081894456556869,62680.0,39.71211709976196
Twitter_volume_IBM.csv,1.0,0.9954874600190424,0.9977383771246661,126168.0,50.306877326965335
Twitter_volume_KO.csv,0.3329129886506936,0.7483218499691553,0.46081472388131994,99872.0,45.79817667007446
Twitter_volume_PFE.csv,1.0,0.4411506365194445,0.6120887942720883,35176.0,27.568492078781127
Twitter_volume_UPS.csv,0.1994949494949495,0.04455377363486563,0.07283412829404379,17808.0,20.754476976394653
