file,recall,precision,F1-score,storage,time
Twitter_volume_AAPL.csv,0.0,0.0,0.0,39464.0,70.54586400985718
Twitter_volume_AMZN.csv,0.0,0.0,0.0,79096.0,71.57647252082825
Twitter_volume_CRM.csv,0.33291457286432163,0.36835796785134745,0.34954310325918747,49712.0,71.44563665390015
Twitter_volume_CVS.csv,0.33277310924369746,0.30083293526838534,0.3157522788583199,70408.0,57.11737899780273
Twitter_volume_FB.csv,1.0,0.8840332260127066,0.9384031142175585,88872.0,50.088186264038086
Twitter_volume_GOOG.csv,0.33277310924369746,0.305000332046775,0.3175895833988506,62680.0,43.35055603981018
Twitter_volume_IBM.csv,1.0,0.9962358845671269,0.9981143934632307,126168.0,25.769686460494995
Twitter_volume_KO.csv,0.3329129886506936,0.751840004023222,0.4614653400979528,99872.0,37.34449200630188
Twitter_volume_PFE.csv,0.9001261034047919,0.3803126854350672,0.5337122840987985,35176.0,30.948815059661865
Twitter_volume_UPS.csv,0.1994949494949495,0.07772613101145938,0.1110316957525815,17808.0,27.926502227783203
