file,recall,precision,F1-score,storage,time
Twitter_volume_AAPL.csv,0.0,0.0,0.0,39464.0,35.86028518676758
Twitter_volume_AMZN.csv,0.0,0.0,0.0,79096.0,40.94970989227295
Twitter_volume_CRM.csv,0.33291457286432163,0.23057212080829065,0.2723646931624319,49712.0,34.75431180000305
Twitter_volume_CVS.csv,0.4662184873949579,0.34118058653529965,0.39004538061541194,70408.0,34.85114779472351
Twitter_volume_FB.csv,1.0,0.931686954497256,0.9646141493507692,88872.0,42.55558133125305
Twitter_volume_GOOG.csv,0.13310924369747898,0.12419773478055687,0.12848371777253104,62680.0,37.83131165504456
Twitter_volume_IBM.csv,1.0,0.9957365182089477,0.9978636109523104,126168.0,45.94540681838989
Twitter_volume_KO.csv,0.3329129886506936,0.688491184926573,0.44822151796011517,99872.0,42.27127351760864
Twitter_volume_PFE.csv,0.5006305170239597,0.2982351125709394,0.3736625243054116,35176.0,30.43617672920227
Twitter_volume_UPS.csv,0.1994949494949495,0.048251607031072084,0.07763285081952645,17808.0,21.382451486587524
