file,recall,precision,F1-score,storage,time
Twitter_volume_AAPL.csv,0.0,0.0,0.0,39464.0,39.553164672851565
Twitter_volume_AMZN.csv,0.0,0.0,0.0,79096.0,48.83536329269409
Twitter_volume_CRM.csv,0.33291457286432163,0.23556484448178985,0.2754962283469621,49712.0,37.72547283172607
Twitter_volume_CVS.csv,0.33277310924369746,0.2935366789327057,0.31191814488597314,70408.0,34.92613158226013
Twitter_volume_FB.csv,1.0,0.9000027034534746,0.9473632201489322,88872.0,50.93446836471558
Twitter_volume_GOOG.csv,0.33277310924369746,0.2847971425270937,0.3068373086884906,62680.0,43.33976883888245
Twitter_volume_IBM.csv,1.0,0.9912855406459382,0.9956175337430887,126168.0,51.39373073577881
Twitter_volume_KO.csv,0.3329129886506936,0.7473608038468188,0.46059155961321174,99872.0,41.75890064239502
Twitter_volume_PFE.csv,0.9001261034047919,0.4033630247798207,0.5565574905931306,35176.0,19.942188501358032
Twitter_volume_UPS.csv,0.1994949494949495,0.04690966187162063,0.07595203891512117,17808.0,16.839776372909547
